lat,long,signal
37.656716,-112.751251,-107
37.656382,-112.75165,-107
37.656245,-112.751881,-107
37.655826,-112.753475,-107
37.655673,-112.753971,-107
37.65557,-112.754197,-107
37.655451,-112.754404,-107
37.655314,-112.754593,-107
37.654998,-112.754911,-107
37.654664,-112.755191,-107
37.654509,-112.75535,-107
37.654093,-112.756185,-107
37.654018,-112.756685,-107
37.265284,-112.94597,-107
37.265858,-112.945245,-107
37.267043,-112.944633,-107
37.267204,-112.944567,-107
37.267514,-112.944417,-107
37.268009,-112.943966,-107
37.268095,-112.943801,-107
37.268176,-112.943632,-107
37.268245,-112.943453,-107
37.256843,-112.953638,-107
37.256068,-112.954026,-107
37.255927,-112.954072,-107
37.255814,-112.954136,-107
37.255814,-112.954136,-107
37.255465,-112.954209,-107
37.255316,-112.954267,-107
37.255171,-112.954333,-107
37.255171,-112.954333,-107
37.254898,-112.954483,-107
37.254772,-112.954564,-107
37.254655,-112.95464,-107
37.254561,-112.954709,-107
37.254486,-112.954764,-107
37.254428,-112.954807,-107
37.254384,-112.954841,-107
37.254354,-112.954871,-107
37.254329,-112.954898,-107
37.254302,-112.954924,-107
37.254272,-112.954955,-107
37.254243,-112.955003,-107
37.254243,-112.955003,-107
37.254147,-112.955109,-107
37.254089,-112.95517,-107
37.254025,-112.955235,-107
37.25396,-112.955302,-107
37.253891,-112.955371,-107
37.253822,-112.955442,-107
37.253757,-112.955518,-107
37.253693,-112.955593,-107
37.253628,-112.955669,-107
37.253566,-112.955748,-107
37.253504,-112.955826,-107
37.253442,-112.955904,-107
37.25338,-112.955982,-107
37.253318,-112.95606,-107
37.253256,-112.956137,-107
37.253193,-112.956214,-107
37.253131,-112.956289,-107
37.253071,-112.956365,-107
37.253009,-112.956441,-107
37.252947,-112.956518,-107
37.252882,-112.956599,-107
37.252814,-112.956684,-107
37.252743,-112.956772,-107
37.252743,-112.956772,-107
37.013009,-111.585416,-107
37.012783,-111.58517,-107
37.012558,-111.584924,-107
37.012334,-111.584679,-107
37.012112,-111.584435,-107
37.011891,-111.584192,-107
37.133363,-113.817318,-107
39.077993,-113.692559,-107
39.078065,-113.692944,-107
39.072605,-113.72175,-107
39.072471,-113.722129,-107
39.072337,-113.722508,-107
38.88273,-114.006123,-107
38.882469,-114.00591,-107
38.726443,-113.933415,-107
38.666037,-113.881118,-107
38.651184,-113.869682,-107
38.650899,-113.869464,-107
38.650614,-113.869245,-107
38.650328,-113.869025,-107
38.650043,-113.868804,-107
38.649758,-113.868583,-107
38.649472,-113.868362,-107
38.649186,-113.868141,-107
38.648901,-113.867919,-107
38.648615,-113.867699,-107
38.648329,-113.867479,-107
38.648043,-113.86726,-107
38.647757,-113.867041,-107
38.647471,-113.86682,-107
38.647471,-113.86682,-107
39.663665,-112.108931,-107
39.663797,-112.109222,-107
39.664065,-112.109808,-107
39.664199,-112.110104,-107
39.664333,-112.110402,-107
39.664468,-112.110701,-107
39.664604,-112.111001,-107
39.664739,-112.111302,-107
39.664874,-112.111601,-107
39.68928,-112.130316,-107
39.6895,-112.130564,-107
39.68972,-112.130813,-107
39.68994,-112.131063,-107
39.68994,-112.131063,-107
39.690161,-112.131313,-107
39.690383,-112.131563,-107
39.690383,-112.131563,-107
39.690605,-112.131815,-107
39.690828,-112.132068,-107
39.974846,-111.847503,-107
39.975176,-111.847013,-107
39.948228,-112.128733,-107
39.947839,-112.129555,-107
39.947308,-112.130674,-107
39.94647,-112.132828,-107
39.946376,-112.133173,-107
39.946292,-112.133529,-107
39.945563,-112.136873,-107
39.945475,-112.137249,-107
39.94538,-112.137625,-107
39.945277,-112.138,-107
39.944916,-112.139105,-107
39.944789,-112.139464,-107
39.944664,-112.139819,-107
39.944541,-112.14017,-107
39.94442,-112.140518,-107
39.944062,-112.141536,-107
39.964105,-112.250371,-107
39.966772,-112.253106,-107
39.967024,-112.253345,-107
39.967279,-112.253582,-107
39.967534,-112.253815,-107
39.969627,-112.255549,-107
40.44175,-111.62199,-106
40.441859,-111.622195,-106
40.439017,-111.621913,-106
41.229783,-111.084432,-106
41.380275,-111.781378,-106
41.379895,-111.784507,-106
41.379875,-111.784048,-106
41.379878,-111.78398,-106
41.379881,-111.783908,-106
41.781941,-111.201031,-106
41.808327,-111.258493,-106
41.808473,-111.259411,-106
41.80872,-111.259927,-106
41.808879,-111.260158,-106
41.809056,-111.260376,-106
41.809244,-111.260587,-106
41.809439,-111.260795,-106
41.809634,-111.261005,-106
41.809828,-111.261219,-106
41.810021,-111.26144,-106
41.810211,-111.261668,-106
41.810398,-111.261907,-106
41.810398,-111.261907,-106
41.815683,-111.273167,-106
41.815984,-111.274554,-106
41.816071,-111.274888,-106
41.817241,-111.276799,-106
41.817402,-111.277003,-106
41.753811,-111.717275,-106
41.708558,-112.389863,-106
41.708436,-112.389558,-106
41.708314,-112.389251,-106
41.817138,-113.298408,-106
41.722479,-113.525899,-106
41.722206,-113.525996,-106
41.721934,-113.526093,-106
41.715103,-113.528527,-106
41.714831,-113.528625,-106
41.714559,-113.528721,-106
41.710737,-113.530077,-106
41.710465,-113.530175,-106
41.710192,-113.530272,-106
41.709918,-113.530368,-106
41.709645,-113.530464,-106
41.709372,-113.53056,-106
41.70664,-113.53153,-106
41.706365,-113.531627,-106
41.706091,-113.531725,-106
41.615107,-113.563996,-106
41.614834,-113.564093,-106
41.614561,-113.564189,-106
41.614288,-113.564284,-106
41.614015,-113.564379,-106
41.613742,-113.564472,-106
41.613468,-113.564567,-106
41.613195,-113.564662,-106
41.612922,-113.56476,-106
41.61265,-113.564859,-106
41.443242,-113.690617,-106
41.443115,-113.690951,-106
41.442988,-113.691286,-106
41.44286,-113.69162,-106
41.442733,-113.691956,-106
41.442607,-113.692293,-106
41.442485,-113.692632,-106
41.44237,-113.692976,-106
41.442262,-113.693325,-106
41.438141,-113.730839,-106
41.438102,-113.731211,-106
41.438062,-113.731583,-106
40.336955,-112.572089,-106
40.33686,-112.571951,-106
40.347066,-112.56324,-106
40.961901,-111.103491,-106
40.96584,-111.097348,-106
41.015906,-111.034851,-106
41.015985,-111.03462,-106
41.016064,-111.034385,-106
41.024441,-111.025495,-106
41.024636,-111.025488,-106
41.024833,-111.025487,-106
41.039143,-110.972711,-106
41.039115,-110.972529,-106
41.039073,-110.972354,-106
41.039014,-110.972188,-106
41.038934,-110.972035,-106
41.038836,-110.971902,-106
41.038727,-110.971782,-106
41.038614,-110.971665,-106
41.0385,-110.971548,-106
41.038383,-110.971429,-106
41.038263,-110.971307,-106
41.038142,-110.971181,-106
41.038017,-110.971052,-106
41.03789,-110.970919,-106
41.037761,-110.970785,-106
41.03763,-110.97065,-106
41.0375,-110.970514,-106
41.037369,-110.970377,-106
41.03724,-110.970237,-106
41.03711,-110.970095,-106
41.036979,-110.969953,-106
41.036847,-110.969813,-106
41.036713,-110.969674,-106
41.036579,-110.969536,-106
41.036444,-110.969399,-106
41.03631,-110.969262,-106
41.03631,-110.969262,-106
40.892286,-110.831279,-106
40.892041,-110.831346,-106
40.891795,-110.831402,-106
40.814762,-110.872272,-106
40.814515,-110.872362,-106
40.814268,-110.872451,-106
40.813275,-110.872806,-106
40.813023,-110.872896,-106
40.812769,-110.872987,-106
40.81012,-110.873936,-106
40.809845,-110.874036,-106
40.80957,-110.874142,-106
40.804997,-110.879062,-106
40.804759,-110.879217,-106
40.804516,-110.879363,-106
40.797607,-110.883028,-106
40.797344,-110.883108,-106
40.79708,-110.883187,-106
40.796818,-110.883266,-106
40.791668,-110.884799,-106
40.79142,-110.884875,-106
40.788363,-110.885791,-106
40.787587,-110.886023,-106
40.78629,-110.886358,-106
40.785765,-110.886408,-106
40.784184,-110.886288,-106
40.766099,-110.883004,-106
40.765861,-110.883003,-106
40.765623,-110.883003,-106
40.765383,-110.883003,-106
40.765138,-110.883004,-106
40.76489,-110.883006,-106
40.764638,-110.883008,-106
40.764384,-110.883009,-106
40.764131,-110.883007,-106
40.754441,-110.878551,-106
40.754231,-110.878423,-106
40.754019,-110.878303,-106
40.753807,-110.878185,-106
40.753596,-110.878069,-106
40.753383,-110.877954,-106
40.753168,-110.877839,-106
40.752952,-110.877721,-106
40.752733,-110.877603,-106
40.749924,-110.876078,-106
40.749704,-110.87596,-106
40.749483,-110.875841,-106
40.581133,-111.04803,-106
40.550685,-111.103177,-106
40.550561,-111.102944,-106
40.550433,-111.102715,-106
40.550302,-111.102488,-106
40.550168,-111.102262,-106
40.550033,-111.102037,-106
40.549898,-111.101813,-106
40.549765,-111.101585,-106
40.549636,-111.101353,-106
40.549636,-111.101353,-106
40.541333,-111.096596,-106
40.540033,-111.09705,-106
40.539868,-111.097185,-106
40.537828,-111.09882,-106
40.48807,-111.035167,-106
40.487933,-111.03505,-106
40.4878,-111.034916,-106
40.48352,-111.032738,-106
40.483349,-111.032695,-106
40.483188,-111.032631,-106
40.474351,-110.927492,-106
40.474217,-110.927309,-106
40.474083,-110.927127,-106
40.47395,-110.926943,-106
40.473822,-110.926751,-106
40.473704,-110.926548,-106
40.473704,-110.926548,-106
40.473596,-110.926333,-106
40.473494,-110.926108,-106
40.473396,-110.925877,-106
40.4733,-110.925642,-106
40.473202,-110.925405,-106
40.473103,-110.925166,-106
40.473003,-110.924925,-106
40.473003,-110.924925,-106
40.472902,-110.924682,-106
40.4728,-110.924437,-106
40.472699,-110.924189,-106
40.472598,-110.923943,-106
40.472498,-110.923702,-106
40.472498,-110.923702,-106
40.472399,-110.923466,-106
40.472303,-110.923237,-106
40.472211,-110.923014,-106
40.472127,-110.922789,-106
40.472058,-110.922556,-106
40.472058,-110.922556,-106
40.472009,-110.922318,-106
40.471982,-110.922077,-106
40.471263,-110.918872,-106
40.471293,-110.918645,-106
40.471711,-110.917074,-106
40.471757,-110.916837,-106
40.455536,-110.887174,-106
40.454925,-110.886258,-106
40.454773,-110.886028,-106
40.454319,-110.885338,-106
40.454174,-110.885105,-106
40.454036,-110.884866,-106
40.455492,-110.85647,-106
40.456075,-110.855019,-106
40.456099,-110.854782,-106
40.456132,-110.854307,-106
40.456196,-110.853592,-106
40.456235,-110.853354,-106
40.456283,-110.853119,-106
40.457555,-110.85069,-106
40.457681,-110.850508,-106
40.457805,-110.850331,-106
40.457927,-110.850156,-106
40.458378,-110.849445,-106
40.458462,-110.849247,-106
40.458601,-110.848835,-106
40.458669,-110.848627,-106
40.458741,-110.848421,-106
40.45882,-110.848219,-106
40.458904,-110.848018,-106
40.458996,-110.847821,-106
40.459093,-110.847625,-106
40.459195,-110.84743,-106
40.459299,-110.847235,-106
40.352522,-110.711963,-106
40.352425,-110.71174,-106
40.895338,-109.716507,-106
40.895398,-109.716225,-106
40.895458,-109.715941,-106
40.895521,-109.71566,-106
40.895587,-109.715387,-106
40.895658,-109.715122,-106
40.895741,-109.714866,-106
40.895838,-109.714621,-106
40.895952,-109.714385,-106
40.896081,-109.714159,-106
40.896224,-109.713945,-106
40.896382,-109.713744,-106
40.896555,-109.713562,-106
40.89674,-109.713399,-106
40.89693,-109.713245,-106
40.897118,-109.713092,-106
40.897296,-109.712929,-106
40.897452,-109.712751,-106
40.897579,-109.712552,-106
40.897673,-109.712334,-106
40.897736,-109.712099,-106
40.897767,-109.711855,-106
40.897769,-109.711606,-106
40.195484,-110.965291,-106
40.195678,-110.965588,-106
40.195885,-110.965871,-106
40.410641,-111.319137,-106
40.410771,-111.319387,-106
39.96194,-111.305328,-106
39.961698,-111.305149,-106
39.96145,-111.304976,-106
39.961199,-111.304806,-106
39.960945,-111.304638,-106
39.960691,-111.304469,-106
39.960438,-111.304296,-106
39.960184,-111.304123,-106
39.958922,-111.303197,-106
39.958678,-111.302982,-106
39.958437,-111.302757,-106
39.958203,-111.302523,-106
39.957977,-111.302279,-106
39.957761,-111.302026,-106
39.957553,-111.301764,-106
39.957351,-111.301496,-106
39.957154,-111.301221,-106
39.956959,-111.300941,-106
39.956768,-111.300658,-106
39.956581,-111.30038,-106
39.956581,-111.30038,-106
39.951683,-111.280672,-106
39.951677,-111.280308,-106
39.951676,-111.279943,-106
39.951678,-111.279578,-106
39.951681,-111.279213,-106
39.951683,-111.278847,-106
39.951686,-111.278481,-106
39.95321,-111.2696,-106
39.953396,-111.269329,-106
39.953577,-111.269052,-106
39.940114,-111.199517,-106
39.939893,-111.199419,-106
39.938253,-111.199001,-106
39.93609,-111.199211,-106
39.935869,-111.199282,-106
39.931081,-111.169369,-106
39.931127,-111.169014,-106
39.931168,-111.168658,-106
39.932347,-111.162023,-106
39.932475,-111.161701,-106
39.932602,-111.16138,-106
39.932725,-111.161056,-106
39.932839,-111.160727,-106
39.932942,-111.160394,-106
39.934935,-111.148987,-106
39.935005,-111.148638,-106
39.935064,-111.148285,-106
39.935118,-111.147929,-106
39.935171,-111.147574,-106
39.935224,-111.147219,-106
39.935605,-111.144723,-106
39.935659,-111.144366,-106
39.935714,-111.144009,-106
39.935769,-111.143653,-106
39.936149,-111.141169,-106
39.936203,-111.140813,-106
39.936257,-111.140458,-106
39.936313,-111.140102,-106
39.936369,-111.139747,-106
39.936426,-111.139392,-106
39.933888,-111.126785,-106
39.933872,-111.126423,-106
39.933865,-111.12606,-106
39.934211,-111.116051,-106
39.934164,-111.115694,-106
39.934116,-111.115337,-106
39.934069,-111.11498,-106
39.934022,-111.114622,-106
39.730558,-110.85294,-106
40.08301,-110.498228,-106
40.083863,-110.497762,-106
40.084279,-110.497532,-106
40.084486,-110.49742,-106
40.093752,-110.486714,-106
40.093946,-110.486536,-106
40.097496,-110.483021,-106
40.097654,-110.482802,-106
40.097807,-110.482581,-106
40.102806,-110.474884,-106
40.103137,-110.474399,-106
40.103287,-110.474146,-106
40.103428,-110.473888,-106
40.105739,-110.468567,-106
40.105898,-110.468344,-106
40.106058,-110.468118,-106
40.106222,-110.46789,-106
38.773967,-109.32615,-106
38.773818,-109.325977,-106
38.773665,-109.325805,-106
38.77351,-109.325633,-106
38.773355,-109.32546,-106
38.773199,-109.325286,-106
38.773043,-109.325111,-106
38.772884,-109.324939,-106
38.772723,-109.324771,-106
38.772559,-109.324608,-106
38.772393,-109.324448,-106
38.772226,-109.32429,-106
38.772059,-109.324131,-106
38.771891,-109.323973,-106
38.771722,-109.323815,-106
38.771551,-109.32366,-106
38.771379,-109.323507,-106
38.771204,-109.323358,-106
38.771027,-109.323213,-106
38.771027,-109.323213,-106
38.770852,-109.323068,-106
38.770501,-109.322784,-106
38.770326,-109.322645,-106
38.770151,-109.322509,-106
38.769975,-109.322375,-106
38.769626,-109.322109,-106
38.769453,-109.321976,-106
38.769279,-109.321843,-106
38.769104,-109.32171,-106
38.768929,-109.321576,-106
38.768753,-109.321441,-106
38.768217,-109.321028,-106
38.768035,-109.320893,-106
38.767851,-109.320759,-106
38.740675,-109.332603,-106
38.724769,-109.354559,-106
38.724657,-109.354754,-106
38.724541,-109.354955,-106
38.724424,-109.355157,-106
38.724307,-109.35536,-106
38.724191,-109.355563,-106
38.691618,-109.412073,-106
38.641799,-109.391921,-106
38.641844,-109.391865,-106
38.641875,-109.391829,-106
38.641898,-109.391803,-106
38.641917,-109.391779,-106
38.641939,-109.391752,-106
38.641964,-109.391723,-106
38.641991,-109.39169,-106
38.642022,-109.391654,-106
38.642054,-109.391614,-106
38.642087,-109.391573,-106
38.642121,-109.391531,-106
38.642156,-109.391483,-106
38.642191,-109.391427,-106
38.642228,-109.391365,-106
38.643285,-109.389965,-106
38.643329,-109.389903,-106
38.64337,-109.389847,-106
38.643411,-109.389801,-106
38.643455,-109.389765,-106
38.643503,-109.389734,-106
38.643551,-109.389699,-106
38.644625,-109.389259,-106
38.644672,-109.389213,-106
38.644713,-109.38916,-106
38.65096,-109.421899,-106
38.651046,-109.422007,-106
38.651132,-109.422115,-106
38.651463,-109.422561,-106
38.651542,-109.422677,-106
38.651617,-109.422795,-106
38.651688,-109.422915,-106
38.651753,-109.423037,-106
38.651812,-109.423163,-106
38.65603,-109.423558,-106
38.659803,-109.419887,-106
38.65979,-109.4198,-106
38.659774,-109.419711,-106
38.550213,-109.631333,-106
38.550456,-109.631304,-106
38.550698,-109.631273,-106
38.55094,-109.631243,-106
38.551182,-109.631214,-106
38.551421,-109.631185,-106
38.542894,-109.652996,-106
38.542711,-109.653208,-106
38.526855,-109.655275,-106
38.526125,-109.655031,-106
38.523393,-109.654141,-106
38.523529,-109.654083,-106
38.525474,-109.654769,-106
38.528212,-109.655703,-106
38.528898,-109.655938,-106
38.529357,-109.656091,-106
38.529587,-109.656168,-106
38.530046,-109.656323,-106
38.530276,-109.656399,-106
38.530744,-109.656538,-106
38.532186,-109.65668,-106
38.532425,-109.656661,-106
38.723463,-109.54501,-106
38.723464,-109.545211,-106
38.723465,-109.545412,-106
38.723465,-109.545611,-106
38.723465,-109.54581,-106
37.263749,-109.65518,-106
37.091025,-110.006477,-106
37.090836,-110.00676,-106
37.090646,-110.007043,-106
37.053305,-110.088625,-106
37.053058,-110.088829,-106
37.052812,-110.089033,-106
37.071147,-110.298921,-106
37.070985,-110.299193,-106
37.070823,-110.299466,-106
37.070175,-110.300554,-106
37.070012,-110.300825,-106
37.141442,-109.338383,-106
37.141667,-109.338188,-106
37.141892,-109.337992,-106
37.144307,-109.335913,-106
37.144526,-109.335741,-106
37.144746,-109.335576,-106
37.532775,-109.719614,-106
37.532716,-109.719998,-106
37.532657,-109.720383,-106
37.536303,-109.736045,-106
37.536439,-109.736368,-106
37.536573,-109.736691,-106
37.554415,-109.780455,-106
37.554577,-109.780725,-106
37.554737,-109.780996,-106
37.554893,-109.781273,-106
37.555047,-109.781556,-106
37.555195,-109.781844,-106
37.555337,-109.782138,-106
37.555469,-109.782439,-106
37.555594,-109.782747,-106
37.555709,-109.783062,-106
37.599134,-110.015137,-106
37.599063,-110.013715,-106
37.598564,-110.012782,-106
37.597689,-110.012038,-106
37.595843,-110.010845,-106
37.592246,-109.998473,-106
37.603545,-109.951569,-106
37.602563,-109.945696,-106
37.580387,-109.916719,-106
37.580232,-109.916928,-106
37.580069,-109.917132,-106
37.576173,-109.920102,-106
37.575986,-109.920233,-106
37.575796,-109.920367,-106
37.57372,-109.921827,-106
37.573499,-109.921981,-106
37.573278,-109.922137,-106
37.564895,-109.928044,-106
37.564632,-109.92823,-106
37.56437,-109.928417,-106
37.541441,-109.956597,-106
37.54136,-109.956973,-106
37.541283,-109.957351,-106
37.542305,-109.97647,-106
37.561457,-110.009834,-106
37.561602,-110.01013,-106
37.561742,-110.010428,-106
37.561873,-110.010728,-106
37.561995,-110.011031,-106
37.562109,-110.011337,-106
37.562214,-110.011645,-106
37.562308,-110.011956,-106
37.562393,-110.012268,-106
37.56247,-110.012581,-106
37.562538,-110.012895,-106
37.562596,-110.013209,-106
37.562646,-110.013523,-106
37.562687,-110.013836,-106
37.562721,-110.014148,-106
37.562749,-110.014457,-106
37.56277,-110.014765,-106
37.562781,-110.01507,-106
37.562783,-110.015371,-106
37.562779,-110.01567,-106
37.562769,-110.015964,-106
37.562756,-110.016247,-106
37.562743,-110.016515,-106
37.56273,-110.016771,-106
37.562718,-110.017018,-106
37.562707,-110.017256,-106
37.562696,-110.017485,-106
37.562685,-110.017702,-106
37.562676,-110.017901,-106
37.562668,-110.018082,-106
37.56266,-110.018245,-106
37.562652,-110.01839,-106
37.562641,-110.018516,-106
37.562619,-110.018623,-106
37.561426,-110.019733,-106
37.561321,-110.019901,-106
37.561211,-110.020075,-106
37.561096,-110.020254,-106
37.560978,-110.02044,-106
37.560857,-110.020632,-106
37.560732,-110.020832,-106
37.560603,-110.021034,-106
37.560472,-110.021242,-106
37.405976,-110.445727,-106
37.405663,-110.446986,-106
37.404866,-110.452028,-106
37.423978,-110.508293,-106
37.424191,-110.5085,-106
37.424403,-110.508707,-106
37.424614,-110.508915,-106
37.424822,-110.509124,-106
37.425021,-110.509337,-106
37.428406,-110.520356,-106
37.428579,-110.520633,-106
37.428762,-110.520897,-106
37.428957,-110.521146,-106
37.429163,-110.521381,-106
37.429378,-110.521601,-106
37.430936,-110.523013,-106
37.431149,-110.523213,-106
37.431354,-110.52342,-106
37.431549,-110.523637,-106
37.431735,-110.523867,-106
37.43191,-110.524113,-106
37.432078,-110.524373,-106
37.432237,-110.524647,-106
37.432389,-110.524936,-106
37.432533,-110.525238,-106
37.432675,-110.525549,-106
37.432819,-110.525862,-106
37.432963,-110.526178,-106
37.433107,-110.526496,-106
37.433252,-110.526816,-106
37.433397,-110.527136,-106
37.433397,-110.527136,-106
37.656384,-110.706017,-106
37.656208,-110.706327,-106
37.656032,-110.706638,-106
37.655855,-110.706951,-106
37.655677,-110.707265,-106
37.655499,-110.707579,-106
37.655322,-110.707895,-106
37.559799,-110.705796,-106
37.5579,-110.706,-106
37.557644,-110.706081,-106
37.557392,-110.706176,-106
37.557145,-110.706287,-106
37.556904,-110.706414,-106
37.556667,-110.706553,-106
37.556433,-110.706696,-106
37.540592,-110.706888,-106
37.540382,-110.706721,-106
37.540173,-110.706559,-106
37.539962,-110.706409,-106
37.53975,-110.706271,-106
37.539537,-110.706142,-106
37.534034,-110.704857,-106
37.533892,-110.704836,-106
37.533752,-110.704816,-106
38.46343,-110.672856,-106
38.463694,-110.672688,-106
38.463957,-110.672519,-106
38.464219,-110.672347,-106
38.464483,-110.672177,-106
38.464747,-110.672006,-106
38.590559,-110.701645,-106
38.590416,-110.70184,-106
38.590273,-110.702034,-106
38.636071,-110.617711,-106
38.635975,-110.617353,-106
38.635878,-110.616995,-106
38.635781,-110.616636,-106
38.635684,-110.616277,-106
38.635586,-110.615919,-106
38.635487,-110.615561,-106
38.635387,-110.615202,-106
38.635289,-110.614844,-106
38.635191,-110.614486,-106
38.635191,-110.614486,-106
38.635092,-110.614128,-106
38.634994,-110.61377,-106
38.634994,-110.61377,-106
38.634896,-110.613412,-106
38.634798,-110.613054,-106
38.6347,-110.612697,-106
38.6347,-110.612697,-106
38.871577,-110.728169,-106
38.87169,-110.728554,-106
38.871802,-110.72894,-106
38.871915,-110.729326,-106
38.872027,-110.729711,-106
38.872136,-110.730098,-106
38.872561,-110.73165,-106
38.872668,-110.732038,-106
38.872776,-110.732426,-106
38.872886,-110.732813,-106
38.872998,-110.733199,-106
38.87311,-110.733586,-106
38.874422,-110.738202,-106
38.87452,-110.738591,-106
38.874615,-110.738981,-106
38.874703,-110.739373,-106
38.874783,-110.739769,-106
38.874854,-110.740166,-106
38.850797,-110.884272,-106
38.850588,-110.884563,-106
38.850376,-110.884856,-106
38.769269,-111.928084,-106
38.768978,-111.928151,-106
38.768687,-111.928223,-106
38.768397,-111.928296,-106
38.768107,-111.928367,-106
38.767816,-111.928428,-106
38.767523,-111.928474,-106
38.767228,-111.928503,-106
38.766932,-111.928515,-106
38.728989,-111.913399,-106
38.728715,-111.913251,-106
38.728446,-111.913091,-106
38.728181,-111.912918,-106
38.727922,-111.912732,-106
38.720202,-111.906658,-106
38.719913,-111.90657,-106
38.719627,-111.90647,-106
38.719627,-111.90647,-106
38.719347,-111.906347,-106
38.719076,-111.906193,-106
38.718817,-111.906009,-106
38.718571,-111.905797,-106
38.718571,-111.905797,-106
38.718336,-111.905566,-106
38.718104,-111.90533,-106
38.688595,-111.862993,-106
38.688516,-111.862631,-106
38.688436,-111.862264,-106
38.688356,-111.861894,-106
38.687107,-111.857198,-106
38.656109,-111.832086,-106
38.655812,-111.832084,-106
38.655515,-111.832089,-106
38.642514,-111.832698,-106
38.642218,-111.832712,-106
38.641921,-111.832724,-106
38.625669,-111.834468,-106
38.625391,-111.834604,-106
38.625114,-111.834746,-106
38.624838,-111.834889,-106
38.624561,-111.835032,-106
38.624285,-111.835172,-106
38.582069,-111.843822,-106
38.583156,-111.844111,-106
38.583942,-111.84439,-106
38.584912,-111.844954,-106
38.586752,-111.846274,-106
38.587428,-111.846764,-106
38.587653,-111.846927,-106
38.589213,-111.848058,-106
38.59061,-111.849001,-106
38.590793,-111.848808,-106
38.5908,-111.848741,-106
38.590807,-111.848663,-106
38.590814,-111.848574,-106
38.590837,-111.848254,-106
38.590872,-111.847731,-106
38.590903,-111.847304,-106
38.590913,-111.847155,-106
38.590925,-111.847004,-106
38.590936,-111.84685,-106
38.590947,-111.846694,-106
38.590959,-111.846536,-106
38.590972,-111.846373,-106
38.590986,-111.846204,-106
38.590999,-111.846028,-106
38.591013,-111.845847,-106
38.591027,-111.845661,-106
38.591042,-111.845472,-106
38.591059,-111.84528,-106
38.591077,-111.845086,-106
38.591095,-111.844892,-106
38.591117,-111.844697,-106
38.591144,-111.844502,-106
38.591179,-111.844308,-106
38.591217,-111.844112,-106
38.591256,-111.843917,-106
38.591293,-111.843722,-106
38.591377,-111.839314,-106
38.591375,-111.839074,-106
38.591373,-111.838834,-106
38.591372,-111.838592,-106
38.591371,-111.838348,-106
38.59137,-111.838103,-106
38.535367,-111.805591,-106
38.535351,-111.805527,-106
38.53534,-111.805449,-106
38.347802,-110.973609,-106
38.366021,-110.905285,-106
38.365882,-110.904636,-106
38.365809,-110.904313,-106
38.365734,-110.903991,-106
38.365516,-110.903025,-106
38.365443,-110.902705,-106
38.365307,-110.902065,-106
38.167266,-111.338765,-106
38.167119,-111.338542,-106
38.110036,-111.333177,-106
38.110031,-111.33339,-106
38.110004,-111.333601,-106
38.050391,-111.328427,-106
38.033084,-111.336883,-106
38.032975,-111.337116,-106
38.032882,-111.337359,-106
38.032802,-111.337608,-106
38.032726,-111.337855,-106
38.032644,-111.338097,-106
38.031571,-111.339682,-106
38.030795,-111.341223,-106
38.029851,-111.342372,-106
38.018338,-111.354956,-106
38.012932,-111.363815,-106
38.012898,-111.364072,-106
38.012838,-111.36433,-106
38.009554,-111.383707,-106
38.009546,-111.383962,-106
38.009548,-111.384222,-106
37.948928,-111.433298,-106
37.948649,-111.433185,-106
37.948371,-111.433073,-106
37.948092,-111.432963,-106
37.947812,-111.432857,-106
37.947533,-111.432762,-106
37.947253,-111.432682,-106
37.946971,-111.432618,-106
37.946685,-111.43257,-106
37.946398,-111.432539,-106
37.94611,-111.432525,-106
37.94582,-111.432529,-106
37.945528,-111.43255,-106
37.945238,-111.432589,-106
37.94495,-111.432643,-106
37.944665,-111.432704,-106
37.944381,-111.43277,-106
37.944102,-111.432838,-106
37.943826,-111.432906,-106
37.943556,-111.432971,-106
37.943291,-111.433033,-106
37.943031,-111.433088,-106
37.942773,-111.43313,-106
37.942518,-111.433151,-106
37.942266,-111.433145,-106
37.942018,-111.433115,-106
37.941772,-111.433059,-106
37.941524,-111.432986,-106
37.941272,-111.432904,-106
37.941017,-111.432819,-106
37.940762,-111.432732,-106
37.940503,-111.432643,-106
37.940242,-111.432552,-106
37.939979,-111.432462,-106
37.939714,-111.43237,-106
37.939714,-111.43237,-106
37.853348,-111.431861,-106
37.8531,-111.431672,-106
37.833785,-111.416239,-106
37.743826,-111.454587,-106
37.743999,-111.45464,-106
37.750303,-111.471283,-106
37.738885,-111.506939,-106
37.738686,-111.507212,-106
37.737301,-111.509099,-106
37.749114,-111.703861,-106
37.748638,-111.704153,-106
37.748402,-111.704299,-106
37.748166,-111.704444,-106
37.747931,-111.704586,-106
37.746205,-111.705514,-106
37.745945,-111.705633,-106
37.745683,-111.705749,-106
37.745421,-111.705862,-106
37.745159,-111.705973,-106
37.744899,-111.706084,-106
37.744384,-111.706301,-106
37.744127,-111.706408,-106
37.743874,-111.706516,-106
37.743629,-111.706633,-106
37.743392,-111.706765,-106
37.741922,-111.708205,-106
37.741748,-111.708474,-106
37.741589,-111.708762,-106
37.741445,-111.709063,-106
37.741313,-111.709375,-106
37.741186,-111.709692,-106
37.741059,-111.710011,-106
37.740933,-111.710331,-106
37.740808,-111.710647,-106
37.740689,-111.710955,-106
37.740576,-111.711256,-106
37.740475,-111.711554,-106
37.740388,-111.71185,-106
